,x-value46,MH46_in_shelter,MH46_in_doorway,MH46_with_pellet,MH46_eat_pellet,MH46_freeze,MH46_reaching,MH46_scanning,MH46_new_pellet
3950,42.546170000000004,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3951,42.753190000000004,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3952,42.91887,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3953,43.02312,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3954,43.1687,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3955,43.10497,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3956,43.10497,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3957,43.45105,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3958,43.45993,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3959,43.42329,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3960,43.82734,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3961,43.82734,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3962,43.82734,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3963,43.842620000000004,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3964,44.10807,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3965,44.10807,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3966,44.29602,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3967,44.31292,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3968,44.638690000000004,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3969,44.750009999999996,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3970,45.05327,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3971,45.35369,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3972,45.980109999999996,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3973,45.900079999999996,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3974,46.29502,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3975,46.66483,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3976,46.754509999999996,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3977,46.75567,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3978,46.91487,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3979,46.91431,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3980,46.85269,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3981,46.85269,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3982,46.85269,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3983,46.85269,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3984,47.12596,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3985,47.12596,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3986,46.745670000000004,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3987,46.69435,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3988,46.68618,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3989,46.687909999999995,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3990,46.6827,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3991,46.58398,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3992,46.751259999999995,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3993,46.751259999999995,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3994,46.85339000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3995,47.26727,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3996,46.9771,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3997,46.9771,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3998,46.89454,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3999,46.95902,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4000,47.06666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4001,47.07644000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4002,47.07644000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4003,47.129259999999995,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4004,47.13964,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4005,47.18555,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4006,47.21247,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4007,47.23928,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4008,47.18159,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4009,47.178309999999996,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4010,47.35569,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4011,47.534279999999995,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4012,47.528729999999996,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4013,47.64082,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4014,47.85641,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4015,48.191359999999996,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4016,48.22789,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4017,48.13773,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4018,48.13773,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4019,48.13773,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4020,48.0446,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4021,47.94252,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4022,47.88599,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4023,47.88599,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4024,47.5664,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4025,47.47547,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4026,47.52682,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4027,47.69146,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4028,48.01361,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4029,48.03106,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4030,47.88355,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4031,47.740990000000004,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4032,47.73954000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4033,47.73954000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4034,47.3385,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4035,47.29234,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4036,44.96434,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4037,43.49447,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4038,43.355309999999996,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4039,43.36512000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4040,43.64051,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4041,43.64051,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4042,43.64051,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4043,43.775690000000004,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4044,43.85719,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4045,43.93873,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4046,44.47974,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4047,44.53514000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4048,45.80079,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4049,45.69262,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4050,45.64843,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4051,45.623020000000004,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4052,45.62762,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4053,45.67361,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4054,44.83975,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4055,45.01828,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4056,45.04719,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4057,45.21143,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4058,45.21143,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4059,45.142109999999995,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4060,45.25359,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4061,45.432559999999995,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4062,45.40905,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4063,45.56192,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4064,45.75579000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4065,45.5759,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4066,45.58633,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4067,45.59193,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4068,45.29338,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4069,46.52599,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4070,45.3006,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4071,45.282709999999994,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4072,45.12092,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4073,45.09336,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4074,45.22181,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4075,45.22181,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4076,45.18657,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4077,45.18657,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4078,45.24958,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4079,45.24958,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4080,45.452690000000004,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4081,45.22593,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4082,45.38054,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4083,45.37112,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4084,45.37112,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4085,45.37112,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4086,45.45114,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4087,45.45114,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4088,45.36169,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4089,45.36169,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4090,45.36169,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4091,45.36169,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4092,46.62773,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4093,46.6171,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4094,46.6171,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4095,46.6171,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4096,46.6171,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4097,46.6171,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4098,46.6171,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4099,46.6171,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4100,46.6171,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4101,46.6171,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4102,46.6171,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4103,46.59494,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4104,45.31929,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4105,45.31929,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4106,45.31929,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4107,45.31929,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4108,45.31929,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4109,45.31929,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4110,45.31929,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4111,45.2481,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4112,45.2481,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4113,45.2481,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4114,45.2481,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4115,45.23661,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4116,45.2809,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4117,45.2809,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4118,45.2809,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4119,45.2809,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4120,45.33339,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4121,46.30717,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4122,45.09935,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4123,45.09935,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4124,45.18432,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4125,45.348729999999996,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4126,45.533390000000004,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4127,45.533390000000004,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4128,45.50293,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4129,45.50293,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4130,45.50293,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4131,46.72692,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4132,45.48451,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4133,45.38285,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4134,45.44057,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4135,45.60716,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4136,45.60716,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4137,45.54885,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4138,45.72436,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4139,46.936370000000004,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4140,46.08985,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4141,46.11519000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4142,46.054959999999994,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4143,46.1538,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4144,46.10028,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4145,52.61699,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4146,52.33613,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4147,52.269729999999996,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4148,51.86228,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4149,51.88324,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4150,51.489670000000004,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4151,51.23339,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4152,51.12771,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4153,51.00877,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4154,50.801,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4155,50.89163,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4156,50.50709000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4157,50.34259,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4158,49.49055,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4159,49.18313,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4160,49.15159,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4161,49.03888,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4162,48.946909999999995,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4163,48.95665,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4164,49.572379999999995,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4165,49.58064,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4166,49.53289,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4167,49.508959999999995,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4168,49.49124000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4169,49.71033,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4170,49.75186,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4171,49.89034,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4172,49.70687,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4173,49.690529999999995,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4174,49.58661,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4175,49.58661,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4176,49.32849,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4177,49.32849,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4178,49.32849,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4179,49.31724000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4180,49.36015,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4181,49.36015,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4182,49.36015,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4183,49.340509999999995,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4184,49.340509999999995,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4185,49.389920000000004,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4186,49.25965,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4187,49.30838,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4188,49.38688,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4189,49.38688,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4190,49.40121,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4191,49.35955,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4192,49.35955,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4193,49.41652,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4194,49.29924000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4195,49.29924000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4196,49.29924000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4197,49.29924000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4198,49.29924000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4199,49.29924000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4200,49.6488,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4201,49.64632,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4202,49.64632,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4203,49.64632,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4204,49.6659,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4205,49.6659,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4206,49.6659,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4207,49.67814,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4208,49.67814,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4209,49.67814,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4210,49.725159999999995,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4211,49.53868,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4212,49.70426,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4213,49.70426,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4214,49.70426,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4215,49.63886,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4216,49.51359,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4217,49.51359,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4218,49.5387,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4219,49.45296,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4220,48.77902,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4221,48.263659999999994,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4222,47.01471,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4223,45.99102,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4224,45.6553,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4225,44.1256,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4226,43.18351,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4227,42.98294,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4228,41.97797,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4229,41.69225,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4230,41.530559999999994,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4231,40.55512,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4232,40.42436,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4233,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4234,38.992459999999994,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4235,38.645109999999995,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4236,37.88176,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4237,38.05212,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4238,37.54141,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4239,37.39751,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4240,37.37469,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4241,37.14376,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4242,36.60542,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4243,36.60542,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4244,36.60542,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4245,36.19304,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4246,36.25649,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4247,36.11258,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4248,35.21439,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4249,35.042759999999994,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4250,35.042759999999994,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4251,34.5589,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4252,34.47414000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4253,34.39259000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4254,34.39259000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4255,34.44202,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4256,34.44574,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4257,34.55733,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4258,34.38496,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4259,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4260,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4261,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4262,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4263,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4264,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4265,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4266,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4267,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4268,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4269,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4270,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4271,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4272,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4273,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4274,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4275,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4276,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4277,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4278,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4279,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4280,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4281,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4282,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4283,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4284,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4285,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4286,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4287,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4288,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4289,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4290,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4291,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4292,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
