,x-value59,MH59_in_shelter,MH59_in_doorway,MH59_with_pellet,MH59_eat_pellet,MH59_freeze,MH59_reaching,MH59_scanning,MH59_new_pellet
79,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,44.53899000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,44.53899000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,44.47258,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,44.59165,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,44.63794,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
270,44.8854,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
271,45.14563,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
272,45.14563,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
273,45.06505,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
274,45.28199,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
275,45.28199,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
276,45.30474,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
277,45.30474,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
278,45.30474,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
279,45.30474,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
280,45.23292,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
281,45.16945,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
282,45.17477,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
283,44.53821,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
284,44.53821,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
285,44.7464,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
286,44.59431,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
287,44.497170000000004,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
288,44.6181,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
289,44.6181,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
290,44.673809999999996,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
291,44.64735,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
292,44.55838,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
293,44.32925,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
294,44.41522,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
295,44.31158,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
296,44.51416,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
297,44.570609999999995,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
298,44.59145,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
299,44.76945,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
300,45.016329999999996,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
301,45.016329999999996,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
302,45.016329999999996,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
303,45.16676,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
304,45.28705,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
305,45.28267,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
306,45.34272,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
307,45.432140000000004,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
308,45.59865,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
309,45.55764,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
310,45.68381,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
311,45.68381,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
312,45.74351,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
313,45.72781,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
314,45.72781,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
315,45.72781,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
316,45.38899,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
317,45.44677,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
318,45.432959999999994,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
319,45.387859999999996,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
320,45.33609000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
321,45.17834000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
322,45.382870000000004,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
323,45.31647,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
324,45.33682,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
325,45.38293,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
326,45.39797,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
327,45.24055,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
328,45.23872,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
329,45.1782,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
330,45.1782,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
331,45.1782,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
332,45.09654000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
333,45.09654000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
334,45.09654000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
335,44.87353,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
336,44.87777,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
337,44.892340000000004,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
338,45.01662,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
339,45.01662,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
340,45.01662,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
341,45.01662,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
342,44.95709,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
343,44.77552,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
344,44.81029,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
345,44.80115,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
346,44.71221,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
347,44.334509999999995,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
348,44.32235,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
349,44.26947,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
350,44.35854000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
351,44.47495,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
352,44.4491,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
353,44.4491,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
354,44.52278,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
355,44.52278,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
356,44.51252,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
357,44.56718,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
358,44.244479999999996,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
359,44.11647,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
